"barras"|"precio"|"operador"|"fecha_inicio"|"fecha_fin"|"observaciones"|"fecha"|"hora"|"vigente"|"clase"
"7798065734604"|880.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:09:54|N|1
"7790950139242"|920.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:10:15|N|1
"7798107412583"|2190.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:10:35|N|1
"7798353195278"|3590.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:10:54|N|1
"6000001012716"|5900.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:11:09|N|1
"0000000213392"|7980.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:11:48|N|1
"7791102048443"|990.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:17:34|N|1
"7791293037615"|652.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:18:00|N|1
"7791293037653"|652.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:18:23|N|1
"7791293037608"|652.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:18:26|N|1
"7791293050867"|652.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:18:44|N|1
"7791274200113"|1390.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:19:03|N|1
"7790742340108"|2320.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:19:17|N|1
"7798359330109"|2000.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:19:44|N|1
"7798359330116"|2000.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:19:51|N|1
"7790503198719"|1960.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:20:24|N|1
"0000000102835"|3736.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:20:33|N|1
"0000000102540"|8500.00|ADRIANR|2024-08-30|2024-09-27| |2024-08-29|08:31:25|S|1
"0000000102538"|8500.00|ADRIANR|2024-08-30|2024-09-27| |2024-08-29|08:31:34|S|1
"7798134781119"|3998.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:31:45|N|1
"7798359330123"|2000.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:32:55|N|1
"7794000596726"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:24:37|S|1
"7794000004276"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:24:42|S|1
"7794000596757"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:24:44|S|1
"7794000004283"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:24:45|S|1
"7794000596764"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:24:47|S|1
"7794000004290"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:24:48|S|1
"7794000005891"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:24:50|S|1
"7794000006966"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:16|S|1
"7794000596924"|924.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:18|S|1
"7794000006904"|990.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:20|S|1
"7794000596573"|1320.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:21|S|1
"7794000002371"|1320.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:23|S|1
"7794000006881"|1320.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:24|S|1
"7794000006942"|1320.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:25|S|1
"7794000004238"|1320.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:26|S|1
"7794000596498"|1320.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:27|S|1
"7794000006898"|1320.00|ADRIANR|2024-08-30|2025-01-17| |2024-08-29|09:25:29|S|1
"7790387013610"|2990.00|ADRIANR|2024-08-30|2024-09-13| |2024-08-29|11:37:06|N|2
"7798086620047"|750.00|ROMANG|2024-08-30|2024-09-18| |2024-08-29|16:12:06|S|1
"7798086620061"|750.00|ROMANG|2024-08-30|2024-09-18| |2024-08-29|16:12:19|S|1
"7798086620054"|750.00|ROMANG|2024-08-30|2024-09-18| |2024-08-29|16:12:26|S|1
"7791293050782"|652.00|ROMANG|2024-08-31|2024-09-05| |2024-08-30|08:02:19|N|1
"7795552400332"|900.00|ROMANG|2024-08-31|2024-09-05| |2024-08-30|18:19:04|N|1
"7792200020119"|476.00|ADRIANR|2024-09-03|2024-10-15| |2024-09-02|10:47:36|S|1
"7794820903186"|1498.00|ROMANG|2024-09-04|2024-09-19| |2024-09-03|09:47:30|S|1
"7790787000692"|998.00|ROMANG|2024-09-04|2024-09-06| |2024-09-03|10:25:05|N|1
"7791337007895"|1200.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:18:25|S|1
"7791337007888"|1200.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:18:36|S|1
"7791337005457"|2100.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:30:08|S|1
"7791337005464"|2100.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:30:22|S|1
"7791337006348"|1850.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:30:31|S|1
"7791337004290"|1850.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:30:43|S|1
"7791337006959"|1400.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:30:52|S|1
"7791337006966"|1400.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:31:07|S|1
"7791337006935"|1400.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:31:17|S|1
"7791337008014"|1400.00|ROMANG|2024-09-04|2024-10-04| |2024-09-03|15:31:26|S|1
"6110001407396"|840.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:19:16|N|1
"7893026818277"|840.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:19:24|N|1
"7787954869033"|840.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:19:30|N|1
"7798338291049"|1492.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:19:41|N|1
"7798060852600"|1600.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:19:54|N|1
"7790070231666"|1530.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:20:32|N|1
"7794000401372"|2728.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:20:44|N|1
"7792710001523"|1750.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:20:56|N|1
"7790123001109"|610.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:21:06|N|1
"7798115941204"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:21:52|N|1
"7798115940245"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:21:55|N|1
"7798115940375"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:21:56|N|1
"7798115941181"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:21:58|N|1
"7798115940320"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:00|N|1
"7798115941198"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:04|N|1
"7798115940269"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:05|N|1
"7798115940337"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:07|N|1
"7798115940405"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:11|N|1
"7798115940542"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:14|N|1
"7798115940627"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:17|N|1
"7798115941228"|799.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:22:19|N|1
"7798141972487"|1080.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:23:22|N|1
"7791787100283"|1170.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:23:39|N|1
"7798120180544"|650.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:24:21|N|1
"7798120180568"|650.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:24:23|N|1
"7798120180599"|650.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:24:24|N|1
"7798120180575"|650.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:24:27|N|1
"7790387013610"|3100.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:25:45|N|1
"7791241000470"|1450.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:25:57|N|1
"7791241000463"|1450.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:25:58|N|1
"7791102048801"|1650.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:26:11|N|1
"7793253003715"|1305.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:28:50|N|1
"7793253003746"|1305.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:29:12|N|1
"7793253017149"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:29:52|N|1
"7793253003647"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:29:56|N|1
"7793253003456"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:29:57|N|1
"7793253003944"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:30:02|N|1
"7793253003548"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:30:04|N|1
"7793253003500"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:30:07|N|1
"7793253003609"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:30:09|N|1
"7793253003470"|1232.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:30:11|N|1
"7793253003326"|2932.50|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:31:08|N|1
"7791290795792"|2152.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:31:34|N|1
"7791290795785"|2152.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:31:41|N|1
"7791290795778"|2152.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:31:42|N|1
"7791290795846"|2072.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:32:17|N|1
"7791290007901"|1596.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:32:30|N|1
"7791293032481"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:33:54|N|1
"7791293004310"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:34:01|N|1
"7791293032375"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:34:04|N|1
"7791293036069"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:34:06|N|1
"7791293050539"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:34:07|N|1
"7791293784465"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:34:08|N|1
"7791293036045"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:34:10|N|1
"7791293848341"|2316.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:34:11|N|1
"7791293050973"|688.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:36:08|N|1
"7791293031941"|688.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:36:15|N|1
"7791293050997"|688.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:36:16|N|1
"7791293051000"|688.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:36:19|N|1
"7791293031927"|688.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:36:21|N|1
"7798333321871"|2200.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:44:07|N|1
"7798333321888"|2200.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:44:11|N|1
"0000000100154"|9900.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:44:22|N|1
"7798228640025"|350.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:44:44|N|1
"7898228640018"|350.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:44:45|N|1
"7798228640032"|350.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:44:46|N|1
"7798228640223"|350.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:44:47|N|1
"7798228640278"|350.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:45:07|N|1
"7798228640261"|350.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:45:16|N|1
"7798125100424"|1080.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:45:51|N|1
"0000000102831"|4500.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:45:59|N|1
"7790070413536"|2500.00|ADRIANR|2024-09-06|2024-09-12| |2024-09-04|08:46:06|N|1
"6000001052798"|6498.00|ROMANG|2024-09-06|2024-09-09| |2024-09-05|08:00:24|N|1
"6000001040368"|6950.00|ROMANG|2024-09-06|2024-09-09| |2024-09-05|08:00:44|N|1
"6000001039232"|6950.00|ROMANG|2024-09-06|2024-09-09| |2024-09-05|08:00:53|N|1
"7798140400257"|1750.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:04:41|N|1
"7798140400066"|1750.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:04:53|N|1
"7798171732051"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:05:20|N|1
"7798171730026"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:06:05|N|1
"7798171732860"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:06:16|N|1
"7798171730019"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:06:24|N|1
"7798171732167"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:06:33|N|1
"7798171730392"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:06:42|N|1
"7798171730477"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:06:55|N|1
"7798171732365"|998.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:07:02|N|1
"7798187211472"|495.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:07:11|N|1
"7792319003904"|6990.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:07:24|N|1
"7792319970411"|2952.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:07:34|N|1
"7792319064073"|2952.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:07:44|N|1
"7790639002928"|749.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:07:54|N|1
"7790639003031"|749.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:08:03|N|1
"7790639002911"|749.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:08:10|N|1
"7790639002935"|749.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:08:18|N|1
"0000000203906"|790.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:08:28|N|1
"0000000248855"|990.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:08:36|N|1
"0000000218348"|5590.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:08:44|N|1
"0000000218349"|5590.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:08:53|N|1
"0000000236969"|5590.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:09:01|N|1
"0000000213392"|9900.00|ROMANG|2024-09-06|2024-09-07| |2024-09-05|08:09:11|N|1
"7798316700815"|2300.00|ADRIANR|2024-09-06|2024-09-07| |2024-09-05|09:54:49|N|2
"0000000102709"|5900.00|ROMANG|2024-09-07|2024-09-10| |2024-09-06|08:23:01|N|1
"7790036129037"|490.00|ADRIANR|2024-09-07|2024-09-21| |2024-09-06|08:03:03|S|2
"7500435215251"|1895.00|ADRIANR|2024-09-10|2024-09-21| |2024-09-09|10:29:34|S|2
"7790580129644"|130.00|ADRIANR|2024-09-10|2024-10-26| |2024-09-09|10:32:32|S|1
"7793913001723"|1200.00|ROMANG|2024-09-10|2024-09-18| |2024-09-09|14:48:52|S|1
"7792280000513"|990.00|ADRIANR|2024-09-13|2024-10-01| |2024-09-09|15:43:31|S|1
"7793670400531"|2500.00|ADRIANR|2024-09-10|2024-11-20| |2024-09-09|15:44:37|S|1
"7790742335302"|1298.00|ROMANG|2024-09-11|2024-09-20| |2024-09-10|07:43:14|S|1
"7798194820094"|1750.00|ROMANG|2024-09-11|2024-09-20| |2024-09-10|07:44:35|S|1
"7794000007208"|698.00|ADRIANR|2024-09-11|2024-09-28| |2024-09-10|10:45:20|S|1
"7794000007185"|698.00|ADRIANR|2024-09-11|2024-10-26| |2024-09-10|10:45:36|S|1
"7790070335340"|2300.00|ADRIANR|2024-09-11|2024-11-01| |2024-09-10|10:47:55|S|1
"7794000003675"|1200.00|ADRIANR|2024-09-11|2024-11-29| |2024-09-10|10:50:53|S|1
"6000001052248"|6500.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:13:33|S|1
"0000000250040"|3250.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:13:53|S|1
"7798060852396"|1760.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:14:13|S|1
"7798060852402"|1760.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:14:14|S|1
"7790070416179"|2300.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:16:11|S|1
"7791102009345"|1450.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:16:20|S|1
"7791102009338"|1450.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:16:29|S|1
"7790710334757"|1599.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:16:37|S|1
"7790036129037"|530.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:16:46|S|1
"7622201812652"|1750.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:17:07|S|1
"7622201812676"|1750.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:17:11|S|1
"7622201504090"|1990.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:18:04|S|1
"7797453971058"|2990.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:18:20|S|1
"7797453971119"|2990.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:18:27|S|1
"7797453972284"|2990.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:18:33|S|1
"7797453971171"|2990.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:18:41|S|1
"7790040377806"|1230.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:18:50|S|1
"7793706000278"|748.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:18:59|S|1
"7793706000971"|539.75|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:19:09|S|1
"7790156000094"|1572.50|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:19:38|S|1
"7790156000193"|1572.50|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:19:44|S|1
"7790156000216"|1572.50|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:19:45|S|1
"7790156000056"|1572.50|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:19:47|S|1
"7790156000070"|1572.50|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:19:48|S|1
"7790895068096"|2961.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:20:17|S|1
"7790895005794"|2961.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:20:29|S|1
"7793253017149"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:28|S|1
"7793253003647"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:32|S|1
"7793253003456"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:33|S|1
"7793253003944"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:35|S|1
"7793253003548"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:37|S|1
"7793253003500"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:38|S|1
"7793253003609"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:40|S|1
"7793253003470"|1160.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:25:41|S|1
"7793253004439"|930.75|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:26:17|S|1
"7793253003326"|2932.50|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:26:35|S|1
"7790520986801"|2590.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:26:50|S|1
"7790520985941"|2590.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:27:03|S|1
"7790520000811"|2590.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:27:12|S|1
"7790520000446"|2590.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:27:22|S|1
"7790520028693"|2590.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:27:36|S|1
"7790520028686"|2590.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:27:40|S|1
"7791290795815"|2152.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:27:52|S|1
"7791290790957"|6312.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:28:17|S|1
"7791293040875"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:28:53|S|1
"7791293040189"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:01|S|1
"7791293030760"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:02|S|1
"7791293030777"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:04|S|1
"7791293042015"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:06|S|1
"7791293030807"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:09|S|1
"7791293041988"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:12|S|1
"7791293042978"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:16|S|1
"7791293030845"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:18|S|1
"7791293049731"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:19|S|1
"7791293030876"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:20|S|1
"7791293030883"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:29:22|S|1
"7791293040745"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:30:45|S|1
"7791293040219"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:30:51|S|1
"7791293030937"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:30:54|S|1
"7791293042077"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:30:57|S|1
"7791293030913"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:31:01|S|1
"7791293042046"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:31:05|S|1
"7791293042800"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:31:08|S|1
"7791293030982"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:31:10|S|1
"7791293049762"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:31:11|S|1
"7791293031019"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:31:13|S|1
"7791293031026"|2660.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:31:15|S|1
"7791293033266"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:32:48|S|1
"7506306241176"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:32:52|S|1
"7791293038155"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:32:55|S|1
"7791293008141"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:33:07|S|1
"7506306241169"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:33:13|S|1
"7791293034584"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:33:17|S|1
"7791293033259"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:33:18|S|1
"7791293043265"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:33:23|S|1
"7791293043210"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:33:53|S|1
"7791293037752"|2796.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|08:34:18|S|1
"7791337003392"|2700.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:12:50|S|1
"7791337003385"|2700.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:13:02|S|1
"7791337003453"|2700.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:13:09|S|1
"7791337000896"|2700.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:13:15|S|1
"7791337004948"|2700.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:13:24|S|1
"7791337004955"|2700.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:13:32|S|1
"7798180790257"|1875.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:14:54|S|1
"7791120098093"|1100.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:15:15|S|1
"7791120098109"|1100.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:15:17|S|1
"7791120098116"|1100.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:15:18|S|1
"6000001153082"|5940.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:16:18|S|1
"0000000100138"|9950.00|ADRIANR|2024-09-13|2024-09-19| |2024-09-11|09:16:27|S|1
"7790040129542"|750.00|ADRIANR|2024-09-12|2024-10-04| |2024-09-11|10:02:39|S|1
"7790580129620"|130.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:04:03|S|1
"7790580111663"|2245.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:04:08|S|1
"7790580984700"|2245.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:04:18|S|1
"7790580129972"|130.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:04:23|S|1
"7790580132774"|130.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:04:29|S|1
"7790580984106"|2245.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:04:34|S|1
"7793360117916"|2245.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:04:49|S|1
"7790580129880"|130.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:05:13|S|1
"7790580111700"|2245.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:05:25|S|1
"7793360128059"|2245.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:05:57|S|1
