codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,cantidad_ventas_normal,fechas_normal,aumento_ventas,cantidad_dias
231797,FIDEOS MATARAZZO SIN TACC PENNE RIGATE 500G.,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-23,2024-08-29,56.0,17,7,"2024-08-01, 2024-08-05, 2024-08-07, 2024-08-10, 2024-08-12",142.86,5
225199,FIDEOS MATARAZZO SIN TACC SPAGHETTI 500G.,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-23,2024-08-29,39.0,14,15,"2024-08-01, 2024-08-07, 2024-08-19, 2024-08-21, 2024-08-22",-6.67,5
225199,FIDEOS MATARAZZO SIN TACC SPAGHETTI 500G.,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-23,2024-08-29,39.0,5,2,2024-08-22,150.0,1
225199,FIDEOS MATARAZZO SIN TACC SPAGHETTI 500G.,MOLINOS RIO DL.PLATA,Hernandez,2024-08-23,2024-08-29,34.0,4,6,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-14, 2024-08-21",-33.33,5
225199,FIDEOS MATARAZZO SIN TACC SPAGHETTI 500G.,MOLINOS RIO DL.PLATA,Crespo,2024-08-23,2024-08-29,33.0,56,18,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",211.11,5
306989,FIDEOS TERRABUSI 100A/OS CODITOS 500G,MOLINOS RIO DL.PLATA,Crespo,2024-08-15,2024-08-19,30.0,82,96,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-14.58,5
306989,FIDEOS TERRABUSI 100A/OS CODITOS 500G,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-15,2024-08-19,11.0,21,22,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-4.55,5
306989,FIDEOS TERRABUSI 100A/OS CODITOS 500G,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-15,2024-08-19,168.0,11,51,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-78.43,5
306989,FIDEOS TERRABUSI 100A/OS CODITOS 500G,MOLINOS RIO DL.PLATA,Hernandez,2024-08-15,2024-08-19,37.0,8,12,"2024-08-06, 2024-08-07, 2024-08-08, 2024-08-09, 2024-08-10",-33.33,5
331134,FIDEOS TERRABUSI 100A/OS MOST.RAYADO 500G,MOLINOS RIO DL.PLATA,Crespo,2024-08-15,2024-08-19,18.0,43,124,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-65.32,5
331134,FIDEOS TERRABUSI 100A/OS MOST.RAYADO 500G,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-15,2024-08-19,91.0,10,21,"2024-08-01, 2024-08-02, 2024-08-08, 2024-08-09, 2024-08-10",-52.38,5
331134,FIDEOS TERRABUSI 100A/OS MOST.RAYADO 500G,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-15,2024-08-19,262.0,21,97,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-78.35,5
27915,FIDEOS TERRABUSI 100A/OS TALLARI.50,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-15,2024-08-19,304.0,22,41,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-46.34,5
27915,FIDEOS TERRABUSI 100A/OS TALLARI.50,MOLINOS RIO DL.PLATA,Crespo,2024-08-15,2024-08-19,20.0,69,163,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",-57.67,5
27907,FIDEOS TERRABUSI 100A/OS TIRABU.500,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-15,2024-08-19,71.0,20,29,"2024-08-06, 2024-08-07, 2024-08-08, 2024-08-09, 2024-08-10",-31.03,5
27907,FIDEOS TERRABUSI 100A/OS TIRABU.500,MOLINOS RIO DL.PLATA,Hernandez,2024-08-15,2024-08-19,21.0,5,33,"2024-08-13, 2024-08-24, 2024-08-26, 2024-08-28",-84.85,4
94319,GALLETAS DE ARROZ DOS HERMANOS 100G. CON SAL,DOS HERMANOS,Hernandez,2024-08-23,2024-08-29,14.0,2,0,,,0
94319,GALLETAS DE ARROZ DOS HERMANOS 100G. CON SAL,DOS HERMANOS,Crespo,2024-08-23,2024-08-29,39.0,44,24,"2024-08-14, 2024-08-16, 2024-08-19, 2024-08-20, 2024-08-21",83.33,5
94319,GALLETAS DE ARROZ DOS HERMANOS 100G. CON SAL,DOS HERMANOS,Nogoya Sur,2024-08-23,2024-08-29,48.0,6,0,,,0
94320,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES,DOS HERMANOS,Nogoya Italia,2024-08-23,2024-08-29,25.0,3,0,,,0
94320,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES,DOS HERMANOS,Hernandez,2024-08-23,2024-08-29,12.0,3,0,,,0
94320,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES,DOS HERMANOS,Crespo,2024-08-23,2024-08-29,27.0,36,18,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-08",100.0,5
94320,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES,DOS HERMANOS,Nogoya Sur,2024-08-23,2024-08-29,75.0,8,8,"2024-08-03, 2024-08-05, 2024-08-06, 2024-08-08, 2024-08-09",0.0,5
94318,GALLETAS DE ARROZ DOS HERMANOS 100G. SIN SAL,DOS HERMANOS,Nogoya Italia,2024-08-23,2024-08-29,0.0,12,1,2024-08-31,1100.0,1
94318,GALLETAS DE ARROZ DOS HERMANOS 100G. SIN SAL,DOS HERMANOS,Nogoya Sur,2024-08-23,2024-08-29,58.0,7,2,"2024-08-20, 2024-08-21",250.0,2
94318,GALLETAS DE ARROZ DOS HERMANOS 100G. SIN SAL,DOS HERMANOS,Crespo,2024-08-23,2024-08-29,8.0,34,14,"2024-08-08, 2024-08-09, 2024-08-12, 2024-08-14, 2024-08-15",142.86,5
274178,GALLETITAS LA PROVIDENCIA 505G CRACKERS,PP.SAN SALVADOR,Hernandez,2024-08-16,2024-08-22,4.0,39,27,"2024-08-02, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",44.44,5
274178,GALLETITAS LA PROVIDENCIA 505G CRACKERS,PP.SAN SALVADOR,Nogoya Sur,2024-08-16,2024-08-22,401.0,180,70,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",157.14,5
274178,GALLETITAS LA PROVIDENCIA 505G CRACKERS,PP.SAN SALVADOR,Nogoya Italia,2024-08-16,2024-08-22,228.0,145,42,"2024-08-14, 2024-08-15, 2024-08-24, 2024-08-26, 2024-08-27",245.24,5
274178,GALLETITAS LA PROVIDENCIA 505G CRACKERS,PP.SAN SALVADOR,Crespo,2024-08-16,2024-08-22,65.0,461,294,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",56.8,5
297018,GALLETITAS OKEBON PANAL 222G. COCO,OKEBON,Crespo,2024-08-16,2024-08-22,53.0,52,19,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-07",173.68,5
297018,GALLETITAS OKEBON PANAL 222G. COCO,OKEBON,Nogoya Italia,2024-08-16,2024-08-22,78.0,25,9,"2024-08-15, 2024-08-27, 2024-08-28, 2024-08-29, 2024-08-31",177.78,5
297018,GALLETITAS OKEBON PANAL 222G. COCO,OKEBON,Nogoya Sur,2024-08-16,2024-08-22,16.0,9,7,"2024-08-02, 2024-08-03, 2024-08-09, 2024-08-10, 2024-08-15",28.57,5
297017,GALLETITAS OKEBON PANAL 222G. VAINILLA,OKEBON,Nogoya Sur,2024-08-16,2024-08-22,79.0,5,9,"2024-08-01, 2024-08-03, 2024-08-06, 2024-08-14, 2024-08-28",-44.44,5
297017,GALLETITAS OKEBON PANAL 222G. VAINILLA,OKEBON,Crespo,2024-08-16,2024-08-22,48.0,28,16,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-07",75.0,5
297017,GALLETITAS OKEBON PANAL 222G. VAINILLA,OKEBON,Nogoya Italia,2024-08-16,2024-08-22,79.0,20,6,"2024-08-15, 2024-08-28, 2024-08-30, 2024-08-31",233.33,4
297016,GALLETITAS OKEBON PANAL 247G. CHOCOLATE,OKEBON,Nogoya Sur,2024-08-16,2024-08-22,25.0,8,4,"2024-08-15, 2024-08-24, 2024-08-27",100.0,3
297016,GALLETITAS OKEBON PANAL 247G. CHOCOLATE,OKEBON,Nogoya Italia,2024-08-16,2024-08-22,80.0,6,6,"2024-08-24, 2024-08-26, 2024-08-27, 2024-08-28, 2024-08-31",0.0,5
297016,GALLETITAS OKEBON PANAL 247G. CHOCOLATE,OKEBON,Crespo,2024-08-16,2024-08-22,58.0,53,23,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-09",130.43,5
100961,GALLETITAS SMAMS CRACKERS 150G.,SMAMS WELLINGTON FOOD,Nogoya Sur,2024-08-23,2024-08-29,36.0,5,1,2024-08-12,400.0,1
100961,GALLETITAS SMAMS CRACKERS 150G.,SMAMS WELLINGTON FOOD,Hernandez,2024-08-23,2024-08-29,35.0,2,1,2024-08-31,100.0,1
100961,GALLETITAS SMAMS CRACKERS 150G.,SMAMS WELLINGTON FOOD,Crespo,2024-08-23,2024-08-29,14.0,7,14,"2024-08-01, 2024-08-02, 2024-08-13, 2024-08-14, 2024-08-15",-50.0,5
100962,GALLETITAS SMAMS CRACKERS SIN SAL 150G.,SMAMS WELLINGTON FOOD,Nogoya Italia,2024-08-23,2024-08-29,0.0,1,0,,,0
100962,GALLETITAS SMAMS CRACKERS SIN SAL 150G.,SMAMS WELLINGTON FOOD,Crespo,2024-08-23,2024-08-29,43.0,6,7,"2024-08-01, 2024-08-02, 2024-08-05, 2024-08-07, 2024-08-08",-14.29,5
278071,GALLETITAS VARIEDAD FAMILIAR 590G.,KRAFT FOODS ARGENTIN,Nogoya Sur,2024-08-09,2024-08-15,250.0,104,12,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",766.67,5
278071,GALLETITAS VARIEDAD FAMILIAR 590G.,KRAFT FOODS ARGENTIN,Hernandez,2024-08-09,2024-08-15,73.0,69,14,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",392.86,5
278071,GALLETITAS VARIEDAD FAMILIAR 590G.,KRAFT FOODS ARGENTIN,Crespo,2024-08-09,2024-08-15,376.0,532,40,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",1230.0,5
278071,GALLETITAS VARIEDAD FAMILIAR 590G.,KRAFT FOODS ARGENTIN,Nogoya Italia,2024-08-09,2024-08-15,0.0,84,16,"2024-08-16, 2024-08-19, 2024-08-20, 2024-08-22, 2024-08-23",425.0,5
6138,GASEOSA COCA COLA 1.5 LITRO,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,118.0,8,7,"2024-08-01, 2024-08-02",14.29,2
6138,GASEOSA COCA COLA 1.5 LITRO,COCA COLA,Nogoya Sur,2024-08-23,2024-08-24,165.0,16,24,"2024-08-01, 2024-08-02",-33.33,2
6138,GASEOSA COCA COLA 1.5 LITRO,COCA COLA,Crespo,2024-08-23,2024-08-24,373.0,312,354,"2024-08-01, 2024-08-02",-11.86,2
6138,GASEOSA COCA COLA 1.5 LITRO,COCA COLA,Hernandez,2024-08-23,2024-08-24,324.0,58,34,"2024-08-01, 2024-08-02",70.59,2
11614,GASEOSA COCA COLA 2.500 CC.,COCA COLA,Nogoya Sur,2024-08-09,2024-08-10,144.0,26,53,"2024-08-01, 2024-08-02",-50.94,2
11614,GASEOSA COCA COLA 2.500 CC.,COCA COLA,Hernandez,2024-08-09,2024-08-10,115.0,34,18,"2024-08-01, 2024-08-02",88.89,2
11614,GASEOSA COCA COLA 2.500 CC.,COCA COLA,Nogoya Italia,2024-08-09,2024-08-10,22.0,14,10,"2024-08-01, 2024-08-02",40.0,2
11614,GASEOSA COCA COLA 2.500 CC.,COCA COLA,Crespo,2024-08-09,2024-08-10,362.0,190,182,"2024-08-01, 2024-08-02",4.4,2
636324,GASEOSA COCA COLA ZERO 1.5 LT,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,45.0,2,2,"2024-08-01, 2024-08-02",0.0,2
636324,GASEOSA COCA COLA ZERO 1.5 LT,COCA COLA,Nogoya Sur,2024-08-23,2024-08-24,160.0,6,11,"2024-08-01, 2024-08-02",-45.45,2
636324,GASEOSA COCA COLA ZERO 1.5 LT,COCA COLA,Crespo,2024-08-23,2024-08-24,100.0,88,135,"2024-08-01, 2024-08-02",-34.81,2
636324,GASEOSA COCA COLA ZERO 1.5 LT,COCA COLA,Hernandez,2024-08-23,2024-08-24,195.0,6,10,"2024-08-01, 2024-08-02",-40.0,2
204866,GASEOSA COCA COLA ZERO 2500CC,COCA COLA,Nogoya Sur,2024-08-09,2024-08-10,30.0,5,4,"2024-08-12, 2024-08-13",25.0,2
204866,GASEOSA COCA COLA ZERO 2500CC,COCA COLA,Hernandez,2024-08-09,2024-08-10,24.0,4,3,"2024-08-03, 2024-08-14",33.33,2
204866,GASEOSA COCA COLA ZERO 2500CC,COCA COLA,Crespo,2024-08-09,2024-08-10,51.0,32,19,"2024-08-01, 2024-08-02",68.42,2
102746,GRANOLA CROCANTE KG,CEAPE GRANEL,Crespo,2024-08-16,2024-08-22,24.0,7,0,"2024-08-01, 2024-08-02, 2024-08-06, 2024-08-07, 2024-08-08",,5
216844,HARINA CAÑUELAS 000 1KG.,MOLINO CAÑUELAS,Hernandez,2024-08-09,2024-08-15,121.0,32,16,"2024-08-02, 2024-08-16, 2024-08-19, 2024-08-20, 2024-08-21",100.0,5
216844,HARINA CAÑUELAS 000 1KG.,MOLINO CAÑUELAS,Nogoya Italia,2024-08-09,2024-08-15,0.0,18,14,"2024-08-16, 2024-08-19, 2024-08-20, 2024-08-21, 2024-08-22",28.57,5
216844,HARINA CAÑUELAS 000 1KG.,MOLINO CAÑUELAS,Crespo,2024-08-09,2024-08-15,119.0,126,14,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-07",800.0,5
216844,HARINA CAÑUELAS 000 1KG.,MOLINO CAÑUELAS,Nogoya Sur,2024-08-09,2024-08-15,284.0,32,17,"2024-08-16, 2024-08-19, 2024-08-23, 2024-08-24, 2024-08-26",88.24,5
253591,HARINA DE LINO STURLA 250G,STURLA SEMILLAS,Nogoya Italia,2024-08-02,2024-08-08,20.0,1,4,"2024-08-19, 2024-08-27, 2024-08-29, 2024-08-31",-75.0,4
253591,HARINA DE LINO STURLA 250G,STURLA SEMILLAS,Nogoya Sur,2024-08-02,2024-08-08,14.0,1,2,"2024-08-15, 2024-08-19",-50.0,2
253591,HARINA DE LINO STURLA 250G,STURLA SEMILLAS,Crespo,2024-08-02,2024-08-08,38.0,3,5,"2024-08-14, 2024-08-15, 2024-08-21, 2024-08-31",-40.0,4
204675,HARINA DE SORGO CELIDARINA 500G.,CELIDARINA PRAGA SRL,Crespo,2024-08-16,2024-08-22,10.0,4,7,"2024-08-24, 2024-08-26, 2024-08-27",-42.86,3
60537,HARINA MAIZ MONARCA 500G. C.RAPIDA,MONARCA,Hernandez,2024-08-23,2024-08-29,157.0,55,17,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",223.53,5
60537,HARINA MAIZ MONARCA 500G. C.RAPIDA,MONARCA,Nogoya Italia,2024-08-23,2024-08-29,71.0,23,17,"2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08, 2024-08-09",35.29,5
60537,HARINA MAIZ MONARCA 500G. C.RAPIDA,MONARCA,Nogoya Sur,2024-08-23,2024-08-29,345.0,44,38,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",15.79,5
60537,HARINA MAIZ MONARCA 500G. C.RAPIDA,MONARCA,Crespo,2024-08-23,2024-08-29,133.0,97,19,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",410.53,5
346267,HARINA MAIZ PRESTOPRONTA 490G.,ARCOR S.A.,Nogoya Italia,2024-08-02,2024-08-08,732.0,71,39,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",82.05,5
346267,HARINA MAIZ PRESTOPRONTA 490G.,ARCOR S.A.,Nogoya Sur,2024-08-02,2024-08-08,565.0,206,104,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",98.08,5
346267,HARINA MAIZ PRESTOPRONTA 490G.,ARCOR S.A.,Crespo,2024-08-02,2024-08-08,877.0,558,309,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",80.58,5
346267,HARINA MAIZ PRESTOPRONTA 490G.,ARCOR S.A.,Hernandez,2024-08-02,2024-08-08,334.0,51,24,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",112.5,5
203715,HARINA PUREZA 000 1KG.,MOLINO CAÑUELAS,Crespo,2024-08-02,2024-08-08,226.0,180,24,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14",650.0,5
203715,HARINA PUREZA 000 1KG.,MOLINO CAÑUELAS,Hernandez,2024-08-02,2024-08-08,93.0,24,5,"2024-08-10, 2024-08-15, 2024-08-20, 2024-08-21, 2024-08-22",380.0,5
203715,HARINA PUREZA 000 1KG.,MOLINO CAÑUELAS,Nogoya Italia,2024-08-02,2024-08-08,254.0,22,10,"2024-08-01, 2024-08-09, 2024-08-13, 2024-08-15, 2024-08-16",120.0,5
13800,ILOLAY CREM 290 GRS.,WILLINER,Hernandez,2024-08-20,2024-08-21,3.0,1,2,"2024-08-05, 2024-08-06",-50.0,2
13800,ILOLAY CREM 290 GRS.,WILLINER,Crespo,2024-08-20,2024-08-21,16.0,34,5,"2024-08-01, 2024-08-02",580.0,2
250458,INSECTICIDA SELTON MMM ACCION INST. 360CC,CLOROX,Crespo,2024-08-16,2024-08-22,37.0,28,40,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-30.0,5
250458,INSECTICIDA SELTON MMM ACCION INST. 360CC,CLOROX,Hernandez,2024-08-16,2024-08-22,177.0,1,3,"2024-08-03, 2024-08-06, 2024-08-30",-66.67,3
250458,INSECTICIDA SELTON MMM ACCION INST. 360CC,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,162.0,3,13,"2024-08-01, 2024-08-02, 2024-08-06, 2024-08-07, 2024-08-09",-76.92,5
250458,INSECTICIDA SELTON MMM ACCION INST. 360CC,CLOROX,Nogoya Italia,2024-08-16,2024-08-22,55.0,2,5,"2024-08-02, 2024-08-05, 2024-08-08, 2024-08-15, 2024-08-28",-60.0,5
213651,JABON TOCADOR DOVE 3U.X90G. ORIGINAL,ELIDA PONDS,Crespo,2024-08-02,2024-08-08,21.0,141,33,"2024-08-01, 2024-08-12, 2024-08-20",327.27,3
213651,JABON TOCADOR DOVE 3U.X90G. ORIGINAL,ELIDA PONDS,Nogoya Sur,2024-08-02,2024-08-08,48.0,49,11,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-14, 2024-08-15",345.45,5
388542,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE,ELIDA PONDS,Crespo,2024-08-02,2024-08-08,57.0,151,42,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",259.52,5
388542,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE,ELIDA PONDS,Nogoya Sur,2024-08-02,2024-08-08,0.0,1,11,"2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14, 2024-08-15",-90.91,5
388542,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE,ELIDA PONDS,Nogoya Italia,2024-08-02,2024-08-08,60.0,30,6,"2024-08-10, 2024-08-15, 2024-08-20, 2024-08-22, 2024-08-27",400.0,5
388542,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE,ELIDA PONDS,Hernandez,2024-08-02,2024-08-08,0.0,6,9,"2024-08-10, 2024-08-13, 2024-08-16, 2024-08-24, 2024-08-27",-33.33,5
100787,JABON TOCADOR P.PRECIO 3X90G. CITRICOS,PP.LA MARIPOSA,Nogoya Sur,2024-08-23,2024-08-29,289.0,25,12,"2024-08-03, 2024-08-05, 2024-08-07, 2024-08-08, 2024-08-09",108.33,5
100787,JABON TOCADOR P.PRECIO 3X90G. CITRICOS,PP.LA MARIPOSA,Nogoya Italia,2024-08-23,2024-08-29,67.0,24,8,"2024-08-08, 2024-08-09, 2024-08-12, 2024-08-13, 2024-08-14",200.0,5
100787,JABON TOCADOR P.PRECIO 3X90G. CITRICOS,PP.LA MARIPOSA,Hernandez,2024-08-23,2024-08-29,81.0,4,7,"2024-08-01, 2024-08-02, 2024-08-05, 2024-08-16, 2024-08-19",-42.86,5
100787,JABON TOCADOR P.PRECIO 3X90G. CITRICOS,PP.LA MARIPOSA,Crespo,2024-08-23,2024-08-29,106.0,36,58,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-37.93,5
246928,JABON TOCADOR P.PRECIO 3X90G. FLORAL,PP.LA MARIPOSA,Nogoya Sur,2024-08-23,2024-08-29,206.0,6,23,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",-73.91,5
246928,JABON TOCADOR P.PRECIO 3X90G. FLORAL,PP.LA MARIPOSA,Nogoya Italia,2024-08-23,2024-08-29,73.0,5,14,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-08, 2024-08-30",-64.29,5
246928,JABON TOCADOR P.PRECIO 3X90G. FLORAL,PP.LA MARIPOSA,Crespo,2024-08-23,2024-08-29,71.0,38,139,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-72.66,5
246928,JABON TOCADOR P.PRECIO 3X90G. FLORAL,PP.LA MARIPOSA,Hernandez,2024-08-23,2024-08-29,85.0,10,9,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-07, 2024-08-09",11.11,5
100784,JABON TOCADOR P.PRECIO 3X90G. JAZMINES,PP.LA MARIPOSA,Nogoya Sur,2024-08-23,2024-08-29,266.0,15,13,"2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",15.38,5
100784,JABON TOCADOR P.PRECIO 3X90G. JAZMINES,PP.LA MARIPOSA,Nogoya Italia,2024-08-23,2024-08-29,65.0,18,11,"2024-08-01, 2024-08-02, 2024-08-05, 2024-08-06, 2024-08-07",63.64,5
100784,JABON TOCADOR P.PRECIO 3X90G. JAZMINES,PP.LA MARIPOSA,Hernandez,2024-08-23,2024-08-29,72.0,12,5,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",140.0,5
100784,JABON TOCADOR P.PRECIO 3X90G. JAZMINES,PP.LA MARIPOSA,Crespo,2024-08-23,2024-08-29,85.0,62,69,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-10.14,5
100785,JABON TOCADOR P.PRECIO 3X90G. ROSAS,PP.LA MARIPOSA,Nogoya Sur,2024-08-23,2024-08-29,278.0,15,11,"2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",36.36,5
100785,JABON TOCADOR P.PRECIO 3X90G. ROSAS,PP.LA MARIPOSA,Nogoya Italia,2024-08-23,2024-08-29,41.0,5,9,"2024-08-01, 2024-08-07, 2024-08-08, 2024-08-09, 2024-08-12",-44.44,5
100785,JABON TOCADOR P.PRECIO 3X90G. ROSAS,PP.LA MARIPOSA,Hernandez,2024-08-23,2024-08-29,78.0,10,7,"2024-08-01, 2024-08-05, 2024-08-07, 2024-08-08, 2024-08-10",42.86,5
100785,JABON TOCADOR P.PRECIO 3X90G. ROSAS,PP.LA MARIPOSA,Crespo,2024-08-23,2024-08-29,88.0,48,110,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-56.36,5
383707,JABON TOCADOR REXONA 120G BAMBOO,ELIDA PONDS,Crespo,2024-08-09,2024-08-15,45.0,59,25,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",136.0,5
92319,JABON TOCADOR REXONA 120G COTTON FRESH,ELIDA PONDS,Crespo,2024-08-09,2024-08-15,54.0,48,14,"2024-08-01, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-08",242.86,5
383922,JABON TOCADOR REXONA 120G FUTBOL,ELIDA PONDS,Crespo,2024-08-09,2024-08-15,48.0,41,18,"2024-08-01, 2024-08-02, 2024-08-05, 2024-08-06, 2024-08-07",127.78,5
383690,JABON TOCADOR REXONA 120G NUTRITIVE ORCHID,ELIDA PONDS,Crespo,2024-08-09,2024-08-15,37.0,75,36,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",108.33,5
92897,JABON TOCADOR REXONA 120G SENSIBLE,ELIDA PONDS,Crespo,2024-08-09,2024-08-15,64.0,49,29,"2024-08-01, 2024-08-03, 2024-08-07, 2024-08-08, 2024-08-16",68.97,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,783.0,234,84,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",178.57,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,215.0,107,101,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",5.94,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,512.0,128,47,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",172.34,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,576.0,66,43,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",53.49,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Hernandez,2024-08-09,2024-08-15,115.0,36,41,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-12.2,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Hernandez,2024-08-02,2024-08-08,89.0,49,11,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",345.45,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Crespo,2024-08-09,2024-08-15,254.0,1100,358,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",207.26,5
261803,LAVANDINA AYUDIN CLASICA 1L,CLOROX,Crespo,2024-08-02,2024-08-08,159.0,482,317,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",52.05,5
260799,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,196.0,23,14,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-10, 2024-08-12",64.29,5
260799,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR,CLOROX,Nogoya Italia,2024-08-16,2024-08-22,36.0,18,9,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-13, 2024-08-15",100.0,5
260799,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR,CLOROX,Crespo,2024-08-16,2024-08-22,252.0,101,50,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",102.0,5
260799,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR,CLOROX,Hernandez,2024-08-16,2024-08-22,61.0,9,5,"2024-08-01, 2024-08-06, 2024-08-10, 2024-08-12, 2024-08-15",80.0,5
