codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,Dias_Oferta,Efectividad_Ventas_por_Dia
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,34.0,5,7,0.71
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,25.0,25,7,3.57
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,46.0,19,7,2.71
87051,SHAMPOO SEDAL 340ML CERAMIDAS,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,38.0,3,7,0.43
87051,SHAMPOO SEDAL 340ML CERAMIDAS,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,25.0,2,7,0.29
87051,SHAMPOO SEDAL 340ML CERAMIDAS,SEDAL NUEVO,Hernandez,2024-08-02,2024-08-08,10.0,3,7,0.43
87051,SHAMPOO SEDAL 340ML CERAMIDAS,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,76.0,17,7,2.43
87051,SHAMPOO SEDAL 340ML CERAMIDAS,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,61.0,15,7,2.14
87051,SHAMPOO SEDAL 340ML CERAMIDAS,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,29.0,1,7,0.14
262494,SHAMPOO SEDAL 340ML COLAGENO Y VIT C,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,20.0,4,7,0.57
262494,SHAMPOO SEDAL 340ML COLAGENO Y VIT C,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,34.0,10,7,1.43
262494,SHAMPOO SEDAL 340ML COLAGENO Y VIT C,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,19.0,4,7,0.57
262494,SHAMPOO SEDAL 340ML COLAGENO Y VIT C,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,27.0,2,7,0.29
262494,SHAMPOO SEDAL 340ML COLAGENO Y VIT C,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,31.0,1,7,0.14
262494,SHAMPOO SEDAL 340ML COLAGENO Y VIT C,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,27.0,2,7,0.29
262494,SHAMPOO SEDAL 340ML COLAGENO Y VIT C,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,38.0,11,7,1.57
87052,SHAMPOO SEDAL 340ML CREMA BALANCE,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,39.0,15,7,2.14
87052,SHAMPOO SEDAL 340ML CREMA BALANCE,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,39.0,36,7,5.14
87052,SHAMPOO SEDAL 340ML CREMA BALANCE,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,61.0,2,7,0.29
87052,SHAMPOO SEDAL 340ML CREMA BALANCE,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,31.0,22,7,3.14
87052,SHAMPOO SEDAL 340ML CREMA BALANCE,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,55.0,4,7,0.57
262492,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,37.0,5,7,0.71
262492,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,44.0,4,7,0.57
262492,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,37.0,2,7,0.29
262492,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,46.0,31,7,4.43
262492,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,19.0,18,7,2.57
274116,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,29.0,3,7,0.43
274116,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,35.0,2,7,0.29
274116,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,17.0,2,7,0.29
274116,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO,SEDAL NUEVO,Hernandez,2024-08-02,2024-08-08,9.0,2,7,0.29
274116,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,16.0,6,7,0.86
274116,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,24.0,18,7,2.57
274116,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,44.0,14,7,2.0
87049,SHAMPOO SEDAL 340ML LISO PERFECTO,SEDAL NUEVO,Hernandez,2024-08-02,2024-08-08,12.0,2,7,0.29
87049,SHAMPOO SEDAL 340ML LISO PERFECTO,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,52.0,19,7,2.71
87049,SHAMPOO SEDAL 340ML LISO PERFECTO,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,58.0,28,7,4.0
87049,SHAMPOO SEDAL 340ML LISO PERFECTO,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,31.0,5,7,0.71
87049,SHAMPOO SEDAL 340ML LISO PERFECTO,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,33.0,1,7,0.14
301598,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,9.0,8,7,1.14
301598,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,36.0,2,7,0.29
301598,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,12.0,3,7,0.43
301598,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,32.0,17,7,2.43
301598,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,29.0,17,7,2.43
301598,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,56.0,24,7,3.43
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,21.0,1,7,0.14
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,37.0,11,7,1.57
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,34.0,1,7,0.14
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Hernandez,2024-08-02,2024-08-08,7.0,2,7,0.29
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,40.0,17,7,2.43
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,38.0,31,7,4.43
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,26.0,1,7,0.14
87056,SHAMPOO SEDAL 340ML REST. INSTANTANEA,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,42.0,5,7,0.71
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,6.0,3,7,0.43
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,26.0,18,7,2.57
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Hernandez,2024-08-02,2024-08-08,21.0,1,7,0.14
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,47.0,2,7,0.29
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,32.0,2,7,0.29
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,51.0,3,7,0.43
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,65.0,21,7,3.0
87050,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,76.0,8,7,1.14
458267,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-02,2024-08-03,38.0,3,2,1.5
458267,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-30,2024-08-31,30.0,7,2,3.5
458267,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-30,2024-08-31,51.0,17,2,8.5
458267,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-02,2024-08-03,37.0,16,2,8.0
458267,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-30,2024-08-31,103.0,84,2,42.0
458267,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-02,2024-08-03,84.0,68,2,34.0
231596,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-02,2024-08-03,94.0,38,2,19.0
231596,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-30,2024-08-31,38.0,11,2,5.5
231596,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-02,2024-08-03,51.0,1,2,0.5
231596,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-30,2024-08-31,89.0,21,2,10.5
231596,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-30,2024-08-31,30.0,2,2,1.0
213934,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-30,2024-08-31,104.0,24,2,12.0
213934,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-30,2024-08-31,30.0,4,2,2.0
213934,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-02,2024-08-03,66.0,54,2,27.0
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-30,2024-08-31,177.0,163,2,81.5
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-02,2024-08-03,53.0,10,2,5.0
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-30,2024-08-31,23.0,25,2,12.5
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-02,2024-08-03,142.0,11,2,5.5
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-30,2024-08-31,210.0,10,2,5.0
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-02,2024-08-03,117.0,164,2,82.0
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-30,2024-08-31,52.0,16,2,8.0
13026,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-02,2024-08-03,0.0,9,2,4.5
13025,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-30,2024-08-31,154.0,75,2,37.5
13025,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-30,2024-08-31,134.0,9,2,4.5
13025,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-02,2024-08-03,98.0,116,2,58.0
13025,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-30,2024-08-31,50.0,18,2,9.0
13025,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-02,2024-08-03,0.0,8,2,4.0
13025,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-02,2024-08-03,57.0,20,2,10.0
13025,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-02,2024-08-03,96.0,18,2,9.0
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-02,2024-08-03,95.0,80,2,40.0
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-30,2024-08-31,100.0,59,2,29.5
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-30,2024-08-31,160.0,7,2,3.5
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-30,2024-08-31,14.0,1,2,0.5
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-02,2024-08-03,0.0,8,2,4.0
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-30,2024-08-31,57.0,11,2,5.5
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-02,2024-08-03,219.0,8,2,4.0
13022,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-02,2024-08-03,49.0,12,2,6.0
353183,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-02,2024-08-03,142.0,52,2,26.0
353183,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L",NUTRECO ALIMENTOS,Crespo,2024-08-30,2024-08-31,160.0,37,2,18.5
353183,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L",NUTRECO ALIMENTOS,Hernandez,2024-08-30,2024-08-31,23.0,6,2,3.0
353183,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L",NUTRECO ALIMENTOS,Nogoya Italia,2024-08-30,2024-08-31,58.0,5,2,2.5
353183,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-02,2024-08-03,37.0,4,2,2.0
353183,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L",NUTRECO ALIMENTOS,Nogoya Sur,2024-08-30,2024-08-31,152.0,10,2,5.0
264188,SNACK DE ARROZ DOS HERMANOS 80G.SALAME,DOS HERMANOS,Nogoya Sur,2024-08-06,2024-08-30,1.0,5,25,0.2
264188,SNACK DE ARROZ DOS HERMANOS 80G.SALAME,DOS HERMANOS,Crespo,2024-08-06,2024-08-30,144.0,59,25,2.36
37347,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL,UNILEVER BEST FOODS,Nogoya Italia,2024-08-23,2024-08-29,27.0,7,7,1.0
37347,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL,UNILEVER BEST FOODS,Crespo,2024-08-23,2024-08-29,21.0,39,7,5.57
37347,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL,UNILEVER BEST FOODS,Hernandez,2024-08-23,2024-08-29,4.0,1,7,0.14
37347,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL,UNILEVER BEST FOODS,Nogoya Sur,2024-08-23,2024-08-29,51.0,11,7,1.57
263361,SOPA KNORR CASERA POLLO CON DEDALITOS INTEG.80G.,UNILEVER BEST FOODS,Nogoya Sur,2024-08-23,2024-08-29,90.0,1,7,0.14
263361,SOPA KNORR CASERA POLLO CON DEDALITOS INTEG.80G.,UNILEVER BEST FOODS,Nogoya Italia,2024-08-23,2024-08-29,32.0,10,7,1.43
263361,SOPA KNORR CASERA POLLO CON DEDALITOS INTEG.80G.,UNILEVER BEST FOODS,Crespo,2024-08-23,2024-08-29,87.0,46,7,6.57
37343,SOPA KNORR CASERA VEGET.+CAR.TR,UNILEVER BEST FOODS,Nogoya Sur,2024-08-23,2024-08-29,36.0,1,7,0.14
37343,SOPA KNORR CASERA VEGET.+CAR.TR,UNILEVER BEST FOODS,Nogoya Italia,2024-08-23,2024-08-29,21.0,11,7,1.57
37343,SOPA KNORR CASERA VEGET.+CAR.TR,UNILEVER BEST FOODS,Hernandez,2024-08-23,2024-08-29,51.0,4,7,0.57
37343,SOPA KNORR CASERA VEGET.+CAR.TR,UNILEVER BEST FOODS,Crespo,2024-08-23,2024-08-29,43.0,70,7,10.0
262707,SOPA KNORR CASERA VEGET.+CAR.VERDES,UNILEVER BEST FOODS,Crespo,2024-08-23,2024-08-29,91.0,13,7,1.86
262707,SOPA KNORR CASERA VEGET.+CAR.VERDES,UNILEVER BEST FOODS,Nogoya Sur,2024-08-23,2024-08-29,144.0,6,7,0.86
262707,SOPA KNORR CASERA VEGET.+CAR.VERDES,UNILEVER BEST FOODS,Nogoya Italia,2024-08-23,2024-08-29,94.0,2,7,0.29
262707,SOPA KNORR CASERA VEGET.+CAR.VERDES,UNILEVER BEST FOODS,Hernandez,2024-08-23,2024-08-29,36.0,1,7,0.14
37342,SOPA KNORR CASERA VEGET.+LETRAS,UNILEVER BEST FOODS,Nogoya Sur,2024-08-23,2024-08-29,85.0,13,7,1.86
37342,SOPA KNORR CASERA VEGET.+LETRAS,UNILEVER BEST FOODS,Nogoya Italia,2024-08-23,2024-08-29,10.0,10,7,1.43
37342,SOPA KNORR CASERA VEGET.+LETRAS,UNILEVER BEST FOODS,Hernandez,2024-08-23,2024-08-29,68.0,1,7,0.14
37342,SOPA KNORR CASERA VEGET.+LETRAS,UNILEVER BEST FOODS,Crespo,2024-08-23,2024-08-29,59.0,34,7,4.86
262551,SOPA KNORR CASERA VEGET.+MUNICIONES,UNILEVER BEST FOODS,Nogoya Sur,2024-08-23,2024-08-29,61.0,10,7,1.43
262551,SOPA KNORR CASERA VEGET.+MUNICIONES,UNILEVER BEST FOODS,Nogoya Italia,2024-08-23,2024-08-29,73.0,4,7,0.57
262551,SOPA KNORR CASERA VEGET.+MUNICIONES,UNILEVER BEST FOODS,Hernandez,2024-08-23,2024-08-29,40.0,4,7,0.57
262551,SOPA KNORR CASERA VEGET.+MUNICIONES,UNILEVER BEST FOODS,Crespo,2024-08-23,2024-08-29,103.0,29,7,4.14
316122,SUAVIZANTE DRIVE DP 900CC CLASICO,UNILEVER.,Nogoya Sur,2024-08-23,2024-08-29,46.0,16,7,2.29
316122,SUAVIZANTE DRIVE DP 900CC CLASICO,UNILEVER.,Crespo,2024-08-23,2024-08-29,34.0,92,7,13.14
316122,SUAVIZANTE DRIVE DP 900CC CLASICO,UNILEVER.,Nogoya Italia,2024-08-23,2024-08-29,20.0,8,7,1.14
316122,SUAVIZANTE DRIVE DP 900CC CLASICO,UNILEVER.,Hernandez,2024-08-23,2024-08-29,8.0,8,7,1.14
316123,SUAVIZANTE DRIVE DP 900CC LAVANDA Y MORA,UNILEVER.,Crespo,2024-08-23,2024-08-29,21.0,78,7,11.14
316123,SUAVIZANTE DRIVE DP 900CC LAVANDA Y MORA,UNILEVER.,Nogoya Italia,2024-08-23,2024-08-29,29.0,4,7,0.57
316123,SUAVIZANTE DRIVE DP 900CC LAVANDA Y MORA,UNILEVER.,Nogoya Sur,2024-08-23,2024-08-29,18.0,10,7,1.43
316123,SUAVIZANTE DRIVE DP 900CC LAVANDA Y MORA,UNILEVER.,Hernandez,2024-08-23,2024-08-29,59.0,22,7,3.14
277008,TALCO EFFICIENT FRESH 100G,ELIDA PONDS,Nogoya Sur,2024-08-16,2024-08-22,117.0,65,7,9.29
277008,TALCO EFFICIENT FRESH 100G,ELIDA PONDS,Crespo,2024-08-16,2024-08-22,154.0,50,7,7.14
277008,TALCO EFFICIENT FRESH 100G,ELIDA PONDS,Hernandez,2024-08-16,2024-08-22,28.0,3,7,0.43
277008,TALCO EFFICIENT FRESH 100G,ELIDA PONDS,Nogoya Italia,2024-08-16,2024-08-22,179.0,19,7,2.71
256792,TALCO EFFICIENT ORIGINAL 100G,ELIDA PONDS,Nogoya Italia,2024-08-16,2024-08-22,229.0,41,7,5.86
256792,TALCO EFFICIENT ORIGINAL 100G,ELIDA PONDS,Hernandez,2024-08-16,2024-08-22,20.0,10,7,1.43
256792,TALCO EFFICIENT ORIGINAL 100G,ELIDA PONDS,Crespo,2024-08-16,2024-08-22,144.0,47,7,6.71
297938,TORNIC JULICROC 65G.,JULI CROC,Hernandez,2024-08-23,2024-08-29,24.0,14,7,2.0
297938,TORNIC JULICROC 65G.,JULI CROC,Crespo,2024-08-23,2024-08-29,24.0,45,7,6.43
236868,TRAPO PISO P.PRECIO GRIS  50X52 100%ALGODON,VALENA SRL,Nogoya Italia,2024-08-23,2024-08-29,215.0,20,7,2.86
236868,TRAPO PISO P.PRECIO GRIS  50X52 100%ALGODON,VALENA SRL,Nogoya Sur,2024-08-23,2024-08-29,254.0,24,7,3.43
236868,TRAPO PISO P.PRECIO GRIS  50X52 100%ALGODON,VALENA SRL,Crespo,2024-08-23,2024-08-29,67.0,22,7,3.14
103921,VACIO NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-02,2024-08-03,0.0,14,2,7.0
103921,VACIO NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-09,2024-08-10,-26.0,7,2,3.5
103921,VACIO NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-02,2024-08-03,-1.0,21,2,10.5
103921,VACIO NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-23,2024-08-26,96.0,279,4,69.75
103921,VACIO NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-23,2024-08-26,-57.0,11,4,2.75
103921,VACIO NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-09,2024-08-10,-15.0,8,2,4.0
103921,VACIO NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-23,2024-08-26,-24.0,14,4,3.5
103921,VACIO NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-09,2024-08-10,15.0,291,2,145.5
103921,VACIO NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-23,2024-08-26,-37.0,21,4,5.25
103921,VACIO NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-02,2024-08-03,1.0,18,2,9.0
103921,VACIO NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-04,2024-08-06,-18.0,2,3,0.67
103921,VACIO NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-04,2024-08-06,49.0,10,3,3.33
103921,VACIO NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-02,2024-08-03,-144.0,288,2,144.0
103921,VACIO NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-09,2024-08-10,-19.0,21,2,10.5
302050,VINO BLANCO CORDERO C/PIEL DE LOBO DULCE NAT.750ML,COSMOPOLITAN,Nogoya Sur,2024-08-30,2024-08-31,41.0,1,2,0.5
302050,VINO BLANCO CORDERO C/PIEL DE LOBO DULCE NAT.750ML,COSMOPOLITAN,Nogoya Italia,2024-08-30,2024-08-31,11.0,1,2,0.5
302050,VINO BLANCO CORDERO C/PIEL DE LOBO DULCE NAT.750ML,COSMOPOLITAN,Crespo,2024-08-30,2024-08-31,29.0,12,2,6.0
310548,VINO BLANCO NEW AGE 750ML.,BODEGA BIANCHI,Hernandez,2024-08-02,2024-08-03,22.0,4,2,2.0
310548,VINO BLANCO NEW AGE 750ML.,BODEGA BIANCHI,Crespo,2024-08-02,2024-08-03,21.0,8,2,4.0
290626,VINO BLANCO TRIBU DULCE 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,11.0,53,7,7.57
290626,VINO BLANCO TRIBU DULCE 750CC,BODEGA TRIVENTO,Nogoya Italia,2024-08-02,2024-08-08,12.0,3,7,0.43
281084,VINO BLANCO TRIVENTO CHARDONNAY 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,7.0,2,7,0.29
281085,VINO BLANCO TRIVENTO MALBEC 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,13.0,3,7,0.43
344119,VINO ROSADO CALLIA ROSADO DE SYRAH 750CC,BODEGA SALENTEIN,Crespo,2024-08-15,2024-08-16,18.0,1,2,0.5
301959,VINO ROSADO TRIVENTO ROSE MALBEC 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,9.0,2,7,0.29
334552,VINO TINTO 1492 MALBEC 750ML.,BODEGA DON CRISTOBAL,Crespo,2024-08-02,2024-08-03,21.0,1,2,0.5
334552,VINO TINTO 1492 MALBEC 750ML.,BODEGA DON CRISTOBAL,Hernandez,2024-08-02,2024-08-03,17.0,1,2,0.5
31262,VINO TINTO CALLIA MALBEC 750CC,BODEGA SALENTEIN,Crespo,2024-08-15,2024-08-16,19.0,5,2,2.5
693161,VINO TINTO CALLIA SYRAH 750 C.C.,BODEGA SALENTEIN,Crespo,2024-08-15,2024-08-16,9.0,2,2,1.0
693208,VINO TINTO CALLIA SYRAH CABERNET750,BODEGA SALENTEIN,Crespo,2024-08-15,2024-08-16,17.0,2,2,1.0
693178,VINO TINTO CALLIA SYRAH-MALBEC 750C,BODEGA SALENTEIN,Crespo,2024-08-15,2024-08-16,11.0,7,2,3.5
693178,VINO TINTO CALLIA SYRAH-MALBEC 750C,BODEGA SALENTEIN,Nogoya Sur,2024-08-15,2024-08-16,15.0,2,2,1.0
83076,VINO TINTO DON VALENTIN LACRADO 750,BODEGA BIANCHI,Hernandez,2024-08-02,2024-08-03,66.0,28,2,14.0
83076,VINO TINTO DON VALENTIN LACRADO 750,BODEGA BIANCHI,Nogoya Italia,2024-08-02,2024-08-03,50.0,14,2,7.0
83076,VINO TINTO DON VALENTIN LACRADO 750,BODEGA BIANCHI,Nogoya Sur,2024-08-02,2024-08-03,4.0,15,2,7.5
83076,VINO TINTO DON VALENTIN LACRADO 750,BODEGA BIANCHI,Crespo,2024-08-02,2024-08-03,20.0,55,2,27.5
