codigo,barras,descripcion,fecha_inicio,fecha_fin,porcentaje_descuento,sucursal,stock
94319.0,7790503198627,GALLETAS DE ARROZ DOS HERMANOS 100G. CON SAL      ,2024-08-23,2024-08-29,,Nogoya Sur,48.0
94319.0,7790503198627,GALLETAS DE ARROZ DOS HERMANOS 100G. CON SAL      ,2024-08-23,2024-08-29,,Nogoya Italia,2.0
94319.0,7790503198627,GALLETAS DE ARROZ DOS HERMANOS 100G. CON SAL      ,2024-08-23,2024-08-29,,Hernandez,14.0
94320.0,7790503198641,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES       ,2024-08-23,2024-08-29,,Nogoya Sur,75.0
94320.0,7790503198641,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES       ,2024-08-23,2024-08-29,,Crespo,27.0
94320.0,7790503198641,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES       ,2024-08-23,2024-08-29,,Nogoya Italia,25.0
94320.0,7790503198641,GALLETAS DE ARROZ DOS HERMANOS 100G. DULCES       ,2024-08-23,2024-08-29,,Hernandez,12.0
94318.0,7790503198634,GALLETAS DE ARROZ DOS HERMANOS 100G. SIN SAL      ,2024-08-23,2024-08-29,,Nogoya Italia,0.0
94318.0,7790503198634,GALLETAS DE ARROZ DOS HERMANOS 100G. SIN SAL      ,2024-08-23,2024-08-29,,Hernandez,12.0
94318.0,7790503198634,GALLETAS DE ARROZ DOS HERMANOS 100G. SIN SAL      ,2024-08-23,2024-08-29,,Nogoya Sur,58.0
94318.0,7790503198634,GALLETAS DE ARROZ DOS HERMANOS 100G. SIN SAL      ,2024-08-23,2024-08-29,,Crespo,8.0
274178.0,7798141972388,GALLETITAS LA PROVIDENCIA 505G CRACKERS           ,2024-08-16,2024-08-22,23.03,Nogoya Italia,228.0
274178.0,7798141972388,GALLETITAS LA PROVIDENCIA 505G CRACKERS           ,2024-08-16,2024-08-22,23.03,Crespo,65.0
274178.0,7798141972388,GALLETITAS LA PROVIDENCIA 505G CRACKERS           ,2024-08-16,2024-08-22,23.03,Hernandez,4.0
274178.0,7798141972388,GALLETITAS LA PROVIDENCIA 505G CRACKERS           ,2024-08-16,2024-08-22,23.03,Nogoya Sur,401.0
297018.0,7790263119696,GALLETITAS OKEBON PANAL 222G. COCO                ,2024-08-16,2024-08-22,,Crespo,53.0
297018.0,7790263119696,GALLETITAS OKEBON PANAL 222G. COCO                ,2024-08-16,2024-08-22,,Nogoya Sur,16.0
297018.0,7790263119696,GALLETITAS OKEBON PANAL 222G. COCO                ,2024-08-16,2024-08-22,,Nogoya Italia,78.0
297018.0,7790263119696,GALLETITAS OKEBON PANAL 222G. COCO                ,2024-08-16,2024-08-22,,Hernandez,0.0
297017.0,7790263119689,GALLETITAS OKEBON PANAL 222G. VAINILLA            ,2024-08-16,2024-08-22,,Crespo,48.0
297017.0,7790263119689,GALLETITAS OKEBON PANAL 222G. VAINILLA            ,2024-08-16,2024-08-22,,Nogoya Sur,79.0
297017.0,7790263119689,GALLETITAS OKEBON PANAL 222G. VAINILLA            ,2024-08-16,2024-08-22,,Hernandez,1.0
297017.0,7790263119689,GALLETITAS OKEBON PANAL 222G. VAINILLA            ,2024-08-16,2024-08-22,,Nogoya Italia,79.0
297016.0,7790263119702,GALLETITAS OKEBON PANAL 247G. CHOCOLATE           ,2024-08-16,2024-08-22,,Crespo,58.0
297016.0,7790263119702,GALLETITAS OKEBON PANAL 247G. CHOCOLATE           ,2024-08-16,2024-08-22,,Hernandez,0.0
297016.0,7790263119702,GALLETITAS OKEBON PANAL 247G. CHOCOLATE           ,2024-08-16,2024-08-22,,Nogoya Sur,25.0
297016.0,7790263119702,GALLETITAS OKEBON PANAL 247G. CHOCOLATE           ,2024-08-16,2024-08-22,,Nogoya Italia,80.0
100961.0,7798181510212,GALLETITAS SMAMS CRACKERS 150G.                   ,2024-08-23,2024-08-29,,Nogoya Italia,0.0
100961.0,7798181510212,GALLETITAS SMAMS CRACKERS 150G.                   ,2024-08-23,2024-08-29,,Nogoya Sur,36.0
100961.0,7798181510212,GALLETITAS SMAMS CRACKERS 150G.                   ,2024-08-23,2024-08-29,,Crespo,14.0
100961.0,7798181510212,GALLETITAS SMAMS CRACKERS 150G.                   ,2024-08-23,2024-08-29,,Hernandez,35.0
100962.0,7798181510205,GALLETITAS SMAMS CRACKERS SIN SAL 150G.           ,2024-08-23,2024-08-29,,Hernandez,0.0
100962.0,7798181510205,GALLETITAS SMAMS CRACKERS SIN SAL 150G.           ,2024-08-23,2024-08-29,,Crespo,43.0
100962.0,7798181510205,GALLETITAS SMAMS CRACKERS SIN SAL 150G.           ,2024-08-23,2024-08-29,,Nogoya Sur,18.0
100962.0,7798181510205,GALLETITAS SMAMS CRACKERS SIN SAL 150G.           ,2024-08-23,2024-08-29,,Nogoya Italia,0.0
278071.0,7622201504076,GALLETITAS VARIEDAD FAMILIAR 590G.                ,2024-08-09,2024-08-15,55.32,Nogoya Sur,250.0
278071.0,7622201504076,GALLETITAS VARIEDAD FAMILIAR 590G.                ,2024-08-09,2024-08-15,55.32,Nogoya Italia,0.0
278071.0,7622201504076,GALLETITAS VARIEDAD FAMILIAR 590G.                ,2024-08-09,2024-08-15,55.32,Hernandez,73.0
278071.0,7622201504076,GALLETITAS VARIEDAD FAMILIAR 590G.                ,2024-08-09,2024-08-15,55.32,Crespo,376.0
6138.0,7790895000430,GASEOSA COCA COLA 1.5 LITRO                       ,2024-08-23,2024-08-24,15.0,Hernandez,324.0
6138.0,7790895000430,GASEOSA COCA COLA 1.5 LITRO                       ,2024-08-23,2024-08-24,15.0,Nogoya Italia,118.0
6138.0,7790895000430,GASEOSA COCA COLA 1.5 LITRO                       ,2024-08-23,2024-08-24,15.0,Crespo,373.0
6138.0,7790895000430,GASEOSA COCA COLA 1.5 LITRO                       ,2024-08-23,2024-08-24,15.0,Nogoya Sur,165.0
11614.0,7790895005794,GASEOSA COCA COLA 2.500 CC.                       ,2024-08-09,2024-08-10,10.0,Crespo,362.0
11614.0,7790895005794,GASEOSA COCA COLA 2.500 CC.                       ,2024-08-09,2024-08-10,10.0,Hernandez,115.0
11614.0,7790895005794,GASEOSA COCA COLA 2.500 CC.                       ,2024-08-09,2024-08-10,10.0,Nogoya Italia,22.0
11614.0,7790895005794,GASEOSA COCA COLA 2.500 CC.                       ,2024-08-09,2024-08-10,10.0,Nogoya Sur,144.0
636324.0,7790895067556,GASEOSA COCA COLA ZERO 1.5 LT                     ,2024-08-23,2024-08-24,15.0,Nogoya Sur,160.0
636324.0,7790895067556,GASEOSA COCA COLA ZERO 1.5 LT                     ,2024-08-23,2024-08-24,15.0,Nogoya Italia,45.0
636324.0,7790895067556,GASEOSA COCA COLA ZERO 1.5 LT                     ,2024-08-23,2024-08-24,15.0,Hernandez,195.0
636324.0,7790895067556,GASEOSA COCA COLA ZERO 1.5 LT                     ,2024-08-23,2024-08-24,15.0,Crespo,100.0
204866.0,7790895068096,GASEOSA COCA COLA ZERO 2500CC                     ,2024-08-09,2024-08-10,10.0,Hernandez,24.0
204866.0,7790895068096,GASEOSA COCA COLA ZERO 2500CC                     ,2024-08-09,2024-08-10,10.0,Crespo,51.0
204866.0,7790895068096,GASEOSA COCA COLA ZERO 2500CC                     ,2024-08-09,2024-08-10,10.0,Nogoya Sur,30.0
204866.0,7790895068096,GASEOSA COCA COLA ZERO 2500CC                     ,2024-08-09,2024-08-10,10.0,Nogoya Italia,12.0
102746.0,0000000102746,GRANOLA CROCANTE KG                               ,2024-08-16,2024-08-22,20.0,Hernandez,0.0
102746.0,0000000102746,GRANOLA CROCANTE KG                               ,2024-08-16,2024-08-22,20.0,Crespo,24.0
216844.0,7792180001528,HARINA CAÑUELAS 000 1KG.                          ,2024-08-09,2024-08-15,,Nogoya Italia,0.0
216844.0,7792180001528,HARINA CAÑUELAS 000 1KG.                          ,2024-08-09,2024-08-15,,Crespo,119.0
216844.0,7792180001528,HARINA CAÑUELAS 000 1KG.                          ,2024-08-09,2024-08-15,,Hernandez,121.0
216844.0,7792180001528,HARINA CAÑUELAS 000 1KG.                          ,2024-08-09,2024-08-15,,Nogoya Sur,284.0
253591.0,7798125100424,HARINA DE LINO STURLA 250G                        ,2024-08-02,2024-08-08,,Nogoya Italia,20.0
253591.0,7798125100424,HARINA DE LINO STURLA 250G                        ,2024-08-02,2024-08-08,,Crespo,38.0
253591.0,7798125100424,HARINA DE LINO STURLA 250G                        ,2024-08-02,2024-08-08,,Nogoya Sur,14.0
253591.0,7798125100424,HARINA DE LINO STURLA 250G                        ,2024-08-02,2024-08-08,,Hernandez,18.0
204675.0,7798271870066,HARINA DE SORGO CELIDARINA 500G.                  ,2024-08-16,2024-08-22,,Nogoya Sur,1.0
204675.0,7798271870066,HARINA DE SORGO CELIDARINA 500G.                  ,2024-08-16,2024-08-22,,Crespo,10.0
204675.0,7798271870066,HARINA DE SORGO CELIDARINA 500G.                  ,2024-08-16,2024-08-22,,Nogoya Italia,15.0
204675.0,7798271870066,HARINA DE SORGO CELIDARINA 500G.                  ,2024-08-16,2024-08-22,,Hernandez,0.0
60537.0,7792665010533,HARINA MAIZ MONARCA 500G. C.RAPIDA                ,2024-08-23,2024-08-29,15.38,Hernandez,157.0
60537.0,7792665010533,HARINA MAIZ MONARCA 500G. C.RAPIDA                ,2024-08-23,2024-08-29,15.38,Nogoya Italia,71.0
60537.0,7792665010533,HARINA MAIZ MONARCA 500G. C.RAPIDA                ,2024-08-23,2024-08-29,15.38,Crespo,133.0
60537.0,7792665010533,HARINA MAIZ MONARCA 500G. C.RAPIDA                ,2024-08-23,2024-08-29,15.38,Nogoya Sur,345.0
346267.0,7790580138738,HARINA MAIZ PRESTOPRONTA 490G.                    ,2024-08-02,2024-08-08,12.44,Crespo,877.0
346267.0,7790580138738,HARINA MAIZ PRESTOPRONTA 490G.                    ,2024-08-02,2024-08-08,12.44,Hernandez,334.0
346267.0,7790580138738,HARINA MAIZ PRESTOPRONTA 490G.                    ,2024-08-02,2024-08-08,12.44,Nogoya Sur,565.0
346267.0,7790580138738,HARINA MAIZ PRESTOPRONTA 490G.                    ,2024-08-02,2024-08-08,12.44,Nogoya Italia,732.0
203715.0,7792180004512,HARINA PUREZA 000 1KG.                            ,2024-08-02,2024-08-08,3.68,Nogoya Italia,254.0
203715.0,7792180004512,HARINA PUREZA 000 1KG.                            ,2024-08-02,2024-08-08,3.68,Crespo,226.0
203715.0,7792180004512,HARINA PUREZA 000 1KG.                            ,2024-08-02,2024-08-08,3.68,Hernandez,93.0
203715.0,7792180004512,HARINA PUREZA 000 1KG.                            ,2024-08-02,2024-08-08,3.68,Nogoya Sur,0.0
291905.0,7797039901639,HORNO ORBIS INOX/NGO MG. 960AP3M                  ,2024-08-20,2024-08-31,,,0.0
13800.0,7790787003518,ILOLAY CREM 290 GRS.                              ,2024-08-20,2024-08-21,23.85,Crespo,16.0
13800.0,7790787003518,ILOLAY CREM 290 GRS.                              ,2024-08-20,2024-08-21,23.85,Hernandez,3.0
13800.0,7790787003518,ILOLAY CREM 290 GRS.                              ,2024-08-20,2024-08-21,23.85,Nogoya Sur,108.0
13800.0,7790787003518,ILOLAY CREM 290 GRS.                              ,2024-08-20,2024-08-21,23.85,Nogoya Italia,28.0
250458.0,7793253003326,INSECTICIDA SELTON MMM ACCION INST. 360CC         ,2024-08-16,2024-08-22,-4.33,Nogoya Italia,55.0
250458.0,7793253003326,INSECTICIDA SELTON MMM ACCION INST. 360CC         ,2024-08-16,2024-08-22,-4.33,Crespo,37.0
250458.0,7793253003326,INSECTICIDA SELTON MMM ACCION INST. 360CC         ,2024-08-16,2024-08-22,-4.33,Hernandez,177.0
250458.0,7793253003326,INSECTICIDA SELTON MMM ACCION INST. 360CC         ,2024-08-16,2024-08-22,-4.33,Nogoya Sur,162.0
213651.0,7891150046481,JABON TOCADOR DOVE 3U.X90G. ORIGINAL              ,2024-08-02,2024-08-08,16.69,Nogoya Italia,80.0
213651.0,7891150046481,JABON TOCADOR DOVE 3U.X90G. ORIGINAL              ,2024-08-02,2024-08-08,16.69,Crespo,21.0
213651.0,7891150046481,JABON TOCADOR DOVE 3U.X90G. ORIGINAL              ,2024-08-02,2024-08-08,16.69,Hernandez,0.0
213651.0,7891150046481,JABON TOCADOR DOVE 3U.X90G. ORIGINAL              ,2024-08-02,2024-08-08,16.69,Nogoya Sur,48.0
388542.0,7891150095700,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE         ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
388542.0,7891150095700,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE         ,2024-08-02,2024-08-08,,Hernandez,0.0
388542.0,7891150095700,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE         ,2024-08-02,2024-08-08,,Crespo,57.0
388542.0,7891150095700,JABON TOCADOR DOVE 3U.X90G. PIEL SENSIBLE         ,2024-08-02,2024-08-08,,Nogoya Italia,60.0
100787.0,7794218000213,JABON TOCADOR P.PRECIO 3X90G. CITRICOS            ,2024-08-23,2024-08-29,,Crespo,106.0
100787.0,7794218000213,JABON TOCADOR P.PRECIO 3X90G. CITRICOS            ,2024-08-23,2024-08-29,,Hernandez,81.0
100787.0,7794218000213,JABON TOCADOR P.PRECIO 3X90G. CITRICOS            ,2024-08-23,2024-08-29,,Nogoya Italia,67.0
100787.0,7794218000213,JABON TOCADOR P.PRECIO 3X90G. CITRICOS            ,2024-08-23,2024-08-29,,Nogoya Sur,289.0
246928.0,7794218106571,JABON TOCADOR P.PRECIO 3X90G. FLORAL              ,2024-08-23,2024-08-29,,Nogoya Sur,206.0
246928.0,7794218106571,JABON TOCADOR P.PRECIO 3X90G. FLORAL              ,2024-08-23,2024-08-29,,Hernandez,85.0
246928.0,7794218106571,JABON TOCADOR P.PRECIO 3X90G. FLORAL              ,2024-08-23,2024-08-29,,Nogoya Italia,73.0
246928.0,7794218106571,JABON TOCADOR P.PRECIO 3X90G. FLORAL              ,2024-08-23,2024-08-29,,Crespo,71.0
100784.0,7794218000220,JABON TOCADOR P.PRECIO 3X90G. JAZMINES            ,2024-08-23,2024-08-29,,Nogoya Italia,65.0
100784.0,7794218000220,JABON TOCADOR P.PRECIO 3X90G. JAZMINES            ,2024-08-23,2024-08-29,,Crespo,85.0
100784.0,7794218000220,JABON TOCADOR P.PRECIO 3X90G. JAZMINES            ,2024-08-23,2024-08-29,,Nogoya Sur,266.0
100784.0,7794218000220,JABON TOCADOR P.PRECIO 3X90G. JAZMINES            ,2024-08-23,2024-08-29,,Hernandez,72.0
100785.0,7794218000206,JABON TOCADOR P.PRECIO 3X90G. ROSAS               ,2024-08-23,2024-08-29,,Hernandez,78.0
100785.0,7794218000206,JABON TOCADOR P.PRECIO 3X90G. ROSAS               ,2024-08-23,2024-08-29,,Nogoya Italia,41.0
100785.0,7794218000206,JABON TOCADOR P.PRECIO 3X90G. ROSAS               ,2024-08-23,2024-08-29,,Crespo,88.0
100785.0,7794218000206,JABON TOCADOR P.PRECIO 3X90G. ROSAS               ,2024-08-23,2024-08-29,,Nogoya Sur,278.0
383707.0,7791293050973,JABON TOCADOR REXONA 120G BAMBOO                  ,2024-08-09,2024-08-15,20.0,Crespo,45.0
383707.0,7791293050973,JABON TOCADOR REXONA 120G BAMBOO                  ,2024-08-09,2024-08-15,20.0,Nogoya Sur,216.0
383707.0,7791293050973,JABON TOCADOR REXONA 120G BAMBOO                  ,2024-08-09,2024-08-15,20.0,Nogoya Italia,0.0
383707.0,7791293050973,JABON TOCADOR REXONA 120G BAMBOO                  ,2024-08-09,2024-08-15,20.0,Hernandez,0.0
92319.0,7791293031941,JABON TOCADOR REXONA 120G COTTON FRESH            ,2024-08-09,2024-08-15,20.0,Nogoya Italia,0.0
92319.0,7791293031941,JABON TOCADOR REXONA 120G COTTON FRESH            ,2024-08-09,2024-08-15,20.0,Nogoya Sur,652.0
92319.0,7791293031941,JABON TOCADOR REXONA 120G COTTON FRESH            ,2024-08-09,2024-08-15,20.0,Crespo,54.0
92319.0,7791293031941,JABON TOCADOR REXONA 120G COTTON FRESH            ,2024-08-09,2024-08-15,20.0,Hernandez,0.0
383922.0,7791293050997,JABON TOCADOR REXONA 120G FUTBOL                  ,2024-08-09,2024-08-15,20.0,Crespo,48.0
383922.0,7791293050997,JABON TOCADOR REXONA 120G FUTBOL                  ,2024-08-09,2024-08-15,20.0,Hernandez,0.0
383690.0,7791293051000,JABON TOCADOR REXONA 120G NUTRITIVE ORCHID        ,2024-08-09,2024-08-15,20.0,Nogoya Italia,0.0
383690.0,7791293051000,JABON TOCADOR REXONA 120G NUTRITIVE ORCHID        ,2024-08-09,2024-08-15,20.0,Hernandez,0.0
383690.0,7791293051000,JABON TOCADOR REXONA 120G NUTRITIVE ORCHID        ,2024-08-09,2024-08-15,20.0,Nogoya Sur,648.0
383690.0,7791293051000,JABON TOCADOR REXONA 120G NUTRITIVE ORCHID        ,2024-08-09,2024-08-15,20.0,Crespo,37.0
92897.0,7791293031927,JABON TOCADOR REXONA 120G SENSIBLE                ,2024-08-09,2024-08-15,20.0,Nogoya Sur,648.0
92897.0,7791293031927,JABON TOCADOR REXONA 120G SENSIBLE                ,2024-08-09,2024-08-15,20.0,Nogoya Italia,0.0
92897.0,7791293031927,JABON TOCADOR REXONA 120G SENSIBLE                ,2024-08-09,2024-08-15,20.0,Hernandez,0.0
92897.0,7791293031927,JABON TOCADOR REXONA 120G SENSIBLE                ,2024-08-09,2024-08-15,20.0,Crespo,64.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Hernandez,115.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Crespo,254.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Nogoya Italia,512.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Nogoya Italia,512.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Nogoya Sur,783.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Nogoya Sur,783.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Hernandez,115.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-09,2024-08-15,11.76,Crespo,254.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-02,2024-08-08,11.76,Nogoya Sur,215.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-02,2024-08-08,11.76,Nogoya Italia,576.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-02,2024-08-08,11.76,Hernandez,89.0
261803.0,7793253004439,LAVANDINA AYUDIN CLASICA 1L                       ,2024-08-02,2024-08-08,11.76,Crespo,159.0
260799.0,7793253003746,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR          ,2024-08-16,2024-08-22,10.0,Crespo,252.0
260799.0,7793253003746,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR          ,2024-08-16,2024-08-22,10.0,Nogoya Sur,196.0
260799.0,7793253003746,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR          ,2024-08-16,2024-08-22,10.0,Nogoya Italia,36.0
260799.0,7793253003746,LAVANDINA AYUDIN TRIPLE PODER 1L.GLACIAR          ,2024-08-16,2024-08-22,10.0,Hernandez,61.0
260788.0,7793253003715,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA          ,2024-08-16,2024-08-22,10.0,Crespo,362.0
260788.0,7793253003715,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA          ,2024-08-16,2024-08-22,10.0,Nogoya Sur,234.0
260788.0,7793253003715,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA          ,2024-08-16,2024-08-22,10.0,Nogoya Italia,55.0
260788.0,7793253003715,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA          ,2024-08-16,2024-08-22,10.0,Hernandez,127.0
269427.0,7793253003807,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS            ,2024-08-23,2024-08-29,10.0,Hernandez,101.0
269427.0,7793253003807,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS            ,2024-08-23,2024-08-29,10.0,Crespo,9.0
269427.0,7793253003807,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS            ,2024-08-23,2024-08-29,10.0,Nogoya Italia,0.0
269427.0,7793253003807,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS            ,2024-08-23,2024-08-29,10.0,Nogoya Sur,55.0
269429.0,7793253003814,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL            ,2024-08-23,2024-08-29,10.0,Nogoya Sur,59.0
269429.0,7793253003814,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL            ,2024-08-23,2024-08-29,10.0,Crespo,23.0
269429.0,7793253003814,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL            ,2024-08-23,2024-08-29,10.0,Hernandez,104.0
269429.0,7793253003814,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL            ,2024-08-23,2024-08-29,10.0,Nogoya Italia,0.0
383011.0,7793253003838,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA           ,2024-08-23,2024-08-29,,Crespo,-11.0
383011.0,7793253003838,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA           ,2024-08-23,2024-08-29,,Nogoya Sur,-21.0
383011.0,7793253003838,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA           ,2024-08-23,2024-08-29,,Nogoya Italia,0.0
383011.0,7793253003838,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA           ,2024-08-23,2024-08-29,,Hernandez,95.0
269430.0,7793253003821,LAVANDINA EN GEL AYUDIN NUEVO700MENTA             ,2024-08-23,2024-08-29,10.0,Nogoya Sur,62.0
269430.0,7793253003821,LAVANDINA EN GEL AYUDIN NUEVO700MENTA             ,2024-08-23,2024-08-29,10.0,Nogoya Italia,0.0
269430.0,7793253003821,LAVANDINA EN GEL AYUDIN NUEVO700MENTA             ,2024-08-23,2024-08-29,10.0,Hernandez,96.0
269430.0,7793253003821,LAVANDINA EN GEL AYUDIN NUEVO700MENTA             ,2024-08-23,2024-08-29,10.0,Crespo,58.0
383013.0,7793253003791,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL          ,2024-08-23,2024-08-29,,Crespo,19.0
383013.0,7793253003791,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL          ,2024-08-23,2024-08-29,,Nogoya Italia,0.0
383013.0,7793253003791,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL          ,2024-08-23,2024-08-29,,Hernandez,104.0
383013.0,7793253003791,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL          ,2024-08-23,2024-08-29,,Nogoya Sur,-6.0
274103.0,7791290792562,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE          ,2024-08-09,2024-08-15,20.0,Nogoya Italia,0.0
274103.0,7791290792562,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE          ,2024-08-09,2024-08-15,20.0,Nogoya Sur,132.0
274103.0,7791290792562,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE          ,2024-08-09,2024-08-15,20.0,Hernandez,91.0
274103.0,7791290792562,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE          ,2024-08-09,2024-08-15,20.0,Crespo,87.0
274101.0,7791290792555,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE         ,2024-08-09,2024-08-15,20.0,Crespo,79.0
